image_path,object_filename,memscore
img/things/cage.png,cage.png,0.6538264751434326
img/things/cake.png,cake.png,0.7890906929969788
img/things/cake_mix.png,cake_mix.png,0.8011652827262878
img/things/calamari.png,calamari.png,0.6427010297775269
img/things/calculator.png,calculator.png,0.8636447191238403
img/things/calf1.png,calf1.png,0.8857120275497437
img/things/calf2.png,calf2.png,0.7740863561630249
img/things/calzone.png,calzone.png,0.8079457879066467
img/things/camcorder.png,camcorder.png,0.7289501428604126
img/things/camel.png,camel.png,0.7581542730331421
img/things/camera1.png,camera1.png,0.8278846144676208
img/things/camera2.png,camera2.png,0.8264684677124023
img/things/camera_lens.png,camera_lens.png,0.822258472442627
img/things/camper.png,camper.png,0.7819117307662964
img/things/can.png,can.png,0.8541167974472046
img/things/can_opener.png,can_opener.png,0.8704741597175598
img/things/candelabra.png,candelabra.png,0.7462857961654663
img/things/candle.png,candle.png,0.7676240801811218
img/things/candlestick.png,candlestick.png,0.9226834774017334
img/things/candy.png,candy.png,0.9259371161460876
img/things/candy_bar.png,candy_bar.png,0.8830013275146484
img/things/candy_cane.png,candy_cane.png,0.9399297833442688
img/things/cane.png,cane.png,0.8866816759109497
img/things/canister.png,canister.png,0.8626731634140015
img/things/cannon.png,cannon.png,0.8763545751571655
img/things/cannonball.png,cannonball.png,0.8533477187156677
img/things/canoe.png,canoe.png,0.6668949723243713
img/things/cantaloupe.png,cantaloupe.png,0.9794826507568359
img/things/canvas.png,canvas.png,0.8028445243835449
img/things/cap.png,cap.png,0.7972578406333923
img/things/cape.png,cape.png,0.923246443271637
img/things/car.png,car.png,0.7074764966964722
img/things/car_door.png,car_door.png,0.8095195889472961
img/things/car_seat.png,car_seat.png,0.7851639986038208
img/things/caramel.png,caramel.png,0.9028588533401489
img/things/card.png,card.png,0.8214800953865051
img/things/cardboard.png,cardboard.png,0.9288947582244873
img/things/cardigan.png,cardigan.png,0.947306215763092
img/things/cardinal.png,cardinal.png,0.7935248017311096
img/things/carousel.png,carousel.png,0.7476605772972107
img/things/carriage.png,carriage.png,0.6581723690032959
img/things/carrot.png,carrot.png,0.8873462080955505
img/things/cart.png,cart.png,0.8284623026847839
img/things/cash_machine.png,cash_machine.png,0.8728170394897461
img/things/cash_register.png,cash_register.png,0.8250914812088013
img/things/cashew.png,cashew.png,0.9839280247688293
img/things/casserole.png,casserole.png,0.6927551627159119
img/things/cassette.png,cassette.png,0.809060275554657
img/things/cat.png,cat.png,0.675736665725708
img/things/catapult.png,catapult.png,0.7601147890090942
img/things/catfish.png,catfish.png,0.8720688223838806
img/things/cauliflower.png,cauliflower.png,0.7706704139709473
