concept_id,memorability_bin,image_name,image_filepath,source_path,memorability_score,recognizability,nameability,concreteness_score,memorability_percentile,things_file_path,category27_label,category27_id,things_category,selection_source
giraffe,high,giraffe_06s.jpg,images/giraffe_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/giraffe/giraffe_06s.jpg,1.0,0.941176471,1.0,4.73,99.98084731479354,giraffe/giraffe_06s.jpg,animal,1,animal,milp
gorilla,high,gorilla_13s.jpg,images/gorilla_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/gorilla/gorilla_13s.jpg,0.974358974,1.0,0.9375,4.97,99.66865854592814,gorilla/gorilla_13s.jpg,animal,1,animal,milp
panther,high,panther_01b.jpg,images/panther_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/panther/panther_01b.jpg,0.975,0.833333333,0.611111111,4.93,99.75676089787788,panther/panther_01b.jpg,animal,1,animal,milp
pig,high,pig_06s.jpg,images/pig_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/pig/pig_06s.jpg,0.975609756,0.933333333,1.0,5.0,99.85827012947215,pig/pig_06s.jpg,animal,1,animal,milp
piglet,high,piglet_02s.jpg,images/piglet_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/piglet/piglet_02s.jpg,0.974358974,0.1,0.176470588,4.93,99.66865854592814,piglet/piglet_02s.jpg,animal,1,animal,milp
tarantula,high,tarantula_07s.jpg,images/tarantula_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/tarantula/tarantula_07s.jpg,1.0,0.2,0.611111111,4.83,99.98084731479354,tarantula/tarantula_07s.jpg,animal,1,animal,milp
crow,high,crow_15s.jpg,images/crow_15s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/crow/crow_15s.jpg,0.926829268,0.888888889,0.75,4.93,97.4143874971271,crow/crow_15s.jpg,bird,2,bird,milp
peacock,high,peacock_12s.jpg,images/peacock_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/peacock/peacock_12s.jpg,0.925,0.923076923,1.0,5.0,96.62338159810005,peacock/peacock_12s.jpg,bird,2,bird,milp
puffin,high,puffin_18s.jpg,images/puffin_18s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/puffin/puffin_18s.jpg,0.948717949,0.647058824,0.611111111,4.38,98.57120968359764,puffin/puffin_18s.jpg,bird,2,bird,milp
rooster,high,rooster_12s.jpg,images/rooster_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/rooster/rooster_12s.jpg,0.952380952,0.615384615,0.888888889,4.75,99.47138588830154,rooster/rooster_12s.jpg,bird,2,bird,milp
swan,high,swan_01b.jpg,images/swan_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/swan/swan_01b.jpg,0.925,0.714285714,1.0,4.96,96.62338159810005,swan/swan_01b.jpg,bird,2,bird,milp
turkey,high,turkey_02s.jpg,images/turkey_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/turkey/turkey_02s.jpg,0.926829268,0.6875,1.0,4.89,97.4143874971271,turkey/turkey_02s.jpg,bird,2,bird,milp
beard,high,beard_11s.jpg,images/beard_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/beard/beard_11s.jpg,0.975,0.9375,1.0,4.96,99.75676089787788,beard/beard_11s.jpg,body part,3,body part,milp
calf2,high,calf2_03s.jpg,images/calf2_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/calf2/calf2_03s.jpg,0.976744186,0.583333333,0.611111111,4.48,99.9463724814219,calf2/calf2_03s.jpg,body part,3,body part,milp
ear,high,ear_09s.jpg,images/ear_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/ear/ear_09s.jpg,0.977272727,1.0,1.0,5.0,99.95786409254578,ear/ear_09s.jpg,body part,3,body part,milp
hip,high,hip_04s.jpg,images/hip_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/hip/hip_04s.jpg,0.952380952,0.0,0.0,4.21,99.47138588830154,hip/hip_04s.jpg,body part,3,body part,milp
mustache,high,mustache_13s.jpg,images/mustache_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/mustache/mustache_13s.jpg,0.976744186,0.733333333,0.777777778,4.9,99.9463724814219,mustache/mustache_13s.jpg,body part,3,body part,milp
torso,high,torso_05s.jpg,images/torso_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/torso/torso_05s.jpg,1.0,0.058823529,0.222222222,4.83,99.98084731479354,torso/torso_05s.jpg,body part,3,body part,milp
cape,high,cape_07s.jpg,images/cape_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cape/cape_07s.jpg,1.0,0.153846154,0.444444444,4.77,99.98084731479354,cape/cape_07s.jpg,clothing,4,clothing,milp
headscarf,high,headscarf_11s.jpg,images/headscarf_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/headscarf/headscarf_11s.jpg,0.976190476,0.055555556,0.1,4.85,99.92147399065348,headscarf/headscarf_11s.jpg,clothing,4,clothing,milp
leotard,high,leotard_05s.jpg,images/leotard_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/leotard/leotard_05s.jpg,0.975,0.153846154,0.411764706,4.74,99.75676089787788,leotard/leotard_05s.jpg,clothing,4,clothing,milp
loincloth,high,loincloth_01b.jpg,images/loincloth_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/loincloth/loincloth_01b.jpg,1.0,0.0,0.263157895,4.88,99.98084731479354,loincloth/loincloth_01b.jpg,clothing,4,clothing,milp
swimsuit,high,swimsuit_06s.jpg,images/swimsuit_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/swimsuit/swimsuit_06s.jpg,0.975609756,0.846153846,0.529411765,4.78,99.85827012947215,swimsuit/swimsuit_06s.jpg,clothing,4,clothing,milp
turban,high,turban_07s.jpg,images/turban_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/turban/turban_07s.jpg,0.975609756,0.5,0.736842105,4.76,99.85827012947215,turban/turban_07s.jpg,clothing,4,clothing,milp
belt,high,belt_09s.jpg,images/belt_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/belt/belt_09s.jpg,0.95,1.0,1.0,4.9,98.91212748027274,belt/belt_09s.jpg,clothing accessory,5,clothing accessory,milp
cummerbund,high,cummerbund_14s.jpg,images/cummerbund_14s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cummerbund/cummerbund_14s.jpg,0.975,0.153846154,0.368421053,4.04,99.75676089787788,cummerbund/cummerbund_14s.jpg,clothing accessory,5,clothing accessory,milp
headband,high,headband_02s.jpg,images/headband_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/headband/headband_02s.jpg,0.975609756,0.764705882,0.842105263,5.0,99.85827012947215,headband/headband_02s.jpg,clothing accessory,5,clothing accessory,milp
suspenders,high,suspenders_12s.jpg,images/suspenders_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/suspenders/suspenders_12s.jpg,0.975,0.25,0.736842105,4.68,99.75676089787788,suspenders/suspenders_12s.jpg,clothing accessory,5,clothing accessory,milp
tie,high,tie_07s.jpg,images/tie_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/tie/tie_07s.jpg,0.951219512,1.0,1.0,4.81,99.25304527694783,tie/tie_07s.jpg,clothing accessory,5,clothing accessory,milp
visor,high,visor_08s.jpg,images/visor_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/visor/visor_08s.jpg,0.975609756,0.235294118,0.684210526,4.66,99.85827012947215,visor/visor_08s.jpg,clothing accessory,5,clothing accessory,milp
bag,high,bag_10s.jpg,images/bag_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/bag/bag_10s.jpg,0.95,0.933333333,0.8,4.9,98.91212748027274,bag/bag_10s.jpg,container,6,container,milp
footbath,high,footbath_01s.jpg,images/footbath_01s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/footbath/footbath_01s.jpg,0.975609756,0.533333333,0.5,4.46,99.85827012947215,footbath/footbath_01s.jpg,container,6,container,milp
hot_tub,high,hot_tub_03s.jpg,images/hot_tub_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/hot_tub/hot_tub_03s.jpg,0.949358974,0.533333333,0.705882353,4.75,98.7091090170842,hot_tub/hot_tub_03s.jpg,container,6,container,milp
shopping_cart,high,shopping_cart_15s.jpg,images/shopping_cart_15s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/shopping_cart/shopping_cart_15s.jpg,0.948717949,0.588235294,0.705882353,4.86,98.57120968359764,shopping_cart/shopping_cart_15s.jpg,container,6,container,milp
test_tube,high,test_tube_01b.jpg,images/test_tube_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/test_tube/test_tube_01b.jpg,0.973684211,0.466666667,0.6,4.64,99.62652263847392,test_tube/test_tube_01b.jpg,container,6,container,milp
wallet,high,wallet_08s.jpg,images/wallet_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/wallet/wallet_08s.jpg,0.948717949,0.875,0.789473684,4.81,98.57120968359764,wallet/wallet_08s.jpg,container,6,container,milp
caramel,high,caramel_10s.jpg,images/caramel_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/caramel/caramel_10s.jpg,0.95,0.5625,0.736842105,4.73,98.91212748027274,caramel/caramel_10s.jpg,dessert,7,dessert,milp
eclair,high,eclair_04s.jpg,images/eclair_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/eclair/eclair_04s.jpg,0.975,0.4,0.526315789,4.75,99.75676089787788,eclair/eclair_04s.jpg,dessert,7,dessert,milp
fudge,high,fudge_02s.jpg,images/fudge_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/fudge/fudge_02s.jpg,0.95,0.3125,0.777777778,4.89,98.91212748027274,fudge/fudge_02s.jpg,dessert,7,dessert,milp
ice_cream,high,ice_cream_06s.jpg,images/ice_cream_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/ice_cream/ice_cream_06s.jpg,0.951219512,0.388888889,0.947368421,5.0,99.25304527694783,ice_cream/ice_cream_06s.jpg,dessert,7,dessert,milp
parfait,high,parfait_15s.jpg,images/parfait_15s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/parfait/parfait_15s.jpg,0.973684211,0.117647059,0.7,4.68,99.62652263847392,parfait/parfait_15s.jpg,dessert,7,dessert,milp
popsicle,high,popsicle_02s.jpg,images/popsicle_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/popsicle/popsicle_02s.jpg,0.951219512,0.428571429,0.947368421,4.93,99.25304527694783,popsicle/popsicle_02s.jpg,dessert,7,dessert,milp
cocktail,high,cocktail_01b.jpg,images/cocktail_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cocktail/cocktail_01b.jpg,0.923076923,0.125,0.263157895,4.4,95.87451160652724,cocktail/cocktail_01b.jpg,drink,8,drink,milp
eggnog,high,eggnog_11s.jpg,images/eggnog_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/eggnog/eggnog_11s.jpg,0.9,0.0,0.75,5.0,92.13399218570444,eggnog/eggnog_11s.jpg,drink,8,drink,milp
juice,high,juice_01b.jpg,images/juice_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/juice/juice_01b.jpg,0.928571429,0.666666667,0.529411765,4.89,97.91810311805716,juice/juice_01b.jpg,drink,8,drink,milp
latte,high,latte_08s.jpg,images/latte_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/latte/latte_08s.jpg,0.951219512,0.166666667,0.157894737,4.64,99.25304527694783,latte/latte_08s.jpg,drink,8,drink,milp
margarita,high,margarita_11s.jpg,images/margarita_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/margarita/margarita_11s.jpg,0.951219512,0.538461538,0.631578947,5.0,99.25304527694783,margarita/margarita_11s.jpg,drink,8,drink,milp
tea,high,tea_02s.jpg,images/tea_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/tea/tea_02s.jpg,0.9,0.555555556,0.888888889,4.69,92.13399218570444,tea/tea_02s.jpg,drink,8,drink,milp
cash_machine,high,cash_machine_02s.jpg,images/cash_machine_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cash_machine/cash_machine_02s.jpg,0.952380952,0.411764706,0.0,4.78,99.47138588830154,cash_machine/cash_machine_02s.jpg,electronic device,9,electronic device,milp
chainsaw,high,chainsaw_05s.jpg,images/chainsaw_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/chainsaw/chainsaw_05s.jpg,0.928571429,0.866666667,0.722222222,4.9,97.91810311805716,chainsaw/chainsaw_05s.jpg,electronic device,9,electronic device,milp
incubator,high,incubator_11s.jpg,images/incubator_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/incubator/incubator_11s.jpg,0.928571429,0.4,0.473684211,4.65,97.91810311805716,incubator/incubator_11s.jpg,electronic device,9,electronic device,milp
joystick,high,joystick_09s.jpg,images/joystick_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/joystick/joystick_09s.jpg,0.952380952,0.384615385,0.705882353,4.74,99.47138588830154,joystick/joystick_09s.jpg,electronic device,9,electronic device,milp
metal_detector,high,metal_detector_11s.jpg,images/metal_detector_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/metal_detector/metal_detector_11s.jpg,0.928571429,0.933333333,1.0,4.84,97.91810311805716,metal_detector/metal_detector_11s.jpg,electronic device,9,electronic device,milp
water_heater,high,water_heater_06s.jpg,images/water_heater_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/water_heater/water_heater_06s.jpg,0.95,0.454545455,0.705882353,4.7,98.91212748027274,water_heater/water_heater_06s.jpg,electronic device,9,electronic device,milp
candy_bar,high,candy_bar_04s.jpg,images/candy_bar_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/candy_bar/candy_bar_04s.jpg,1.0,0.352941176,0.75,4.96,99.98084731479354,candy_bar/candy_bar_04s.jpg,food,10,food,milp
pancake,high,pancake_11s.jpg,images/pancake_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/pancake/pancake_11s.jpg,0.975609756,0.6875,0.947368421,4.86,99.85827012947215,pancake/pancake_11s.jpg,food,10,food,milp
peppermint,high,peppermint_07s.jpg,images/peppermint_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/peppermint/peppermint_07s.jpg,0.976190476,0.533333333,0.625,4.43,99.92147399065348,peppermint/peppermint_07s.jpg,food,10,food,milp
pepperoni,high,pepperoni_08s.jpg,images/pepperoni_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/pepperoni/pepperoni_08s.jpg,0.975609756,0.071428571,0.611111111,5.0,99.85827012947215,pepperoni/pepperoni_08s.jpg,food,10,food,milp
spam,high,spam_02s.jpg,images/spam_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/spam/spam_02s.jpg,1.0,0.352941176,0.789473684,4.18,99.98084731479354,spam/spam_02s.jpg,food,10,food,milp
tamale,high,tamale_06s.jpg,images/tamale_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/tamale/tamale_06s.jpg,1.0,0.625,0.75,4.86,99.98084731479354,tamale/tamale_06s.jpg,food,10,food,milp
apple,high,apple_01b.jpg,images/apple_01b.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/apple/apple_01b.jpg,0.952380952,0.9375,1.0,5.0,99.47138588830154,apple/apple_01b.jpg,fruit,11,fruit,milp
berry,high,berry_02s.jpg,images/berry_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/berry/berry_02s.jpg,0.952380952,0.733333333,1.0,4.93,99.47138588830154,berry/berry_02s.jpg,fruit,11,fruit,milp
cantaloupe,high,cantaloupe_09s.jpg,images/cantaloupe_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cantaloupe/cantaloupe_09s.jpg,0.952380952,0.266666667,0.411764706,4.76,99.47138588830154,cantaloupe/cantaloupe_09s.jpg,fruit,11,fruit,milp
mulberry,high,mulberry_03s.jpg,images/mulberry_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/mulberry/mulberry_03s.jpg,0.975609756,0.071428571,0.0,4.48,99.85827012947215,mulberry/mulberry_03s.jpg,fruit,11,fruit,milp
pomegranate,high,pomegranate_08s.jpg,images/pomegranate_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/pomegranate/pomegranate_08s.jpg,0.951219512,0.833333333,0.916666667,4.86,99.25304527694783,pomegranate/pomegranate_08s.jpg,fruit,11,fruit,milp
raspberry,high,raspberry_07s.jpg,images/raspberry_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/raspberry/raspberry_07s.jpg,0.95,0.647058824,0.894736842,4.93,98.91212748027274,raspberry/raspberry_07s.jpg,fruit,11,fruit,milp
bench,high,bench_02s.jpg,images/bench_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/bench/bench_02s.jpg,0.975609756,0.928571429,1.0,4.87,99.85827012947215,bench/bench_02s.jpg,furniture,12,furniture,milp
rack1,high,rack1_07s.jpg,images/rack1_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/rack1/rack1_07s.jpg,0.975,0.363636364,0.6,4.48,99.75676089787788,rack1/rack1_07s.jpg,furniture,12,furniture,milp
shelf,high,shelf_07s.jpg,images/shelf_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/shelf/shelf_07s.jpg,0.975,0.571428571,0.866666667,4.96,99.75676089787788,shelf/shelf_07s.jpg,furniture,12,furniture,milp
sofa_bed,high,sofa_bed_05s.jpg,images/sofa_bed_05s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/sofa_bed/sofa_bed_05s.jpg,0.951219512,0.736842105,0.105263158,4.78,99.25304527694783,sofa_bed/sofa_bed_05s.jpg,furniture,12,furniture,milp
step_stool,high,step_stool_09s.jpg,images/step_stool_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/step_stool/step_stool_09s.jpg,0.95,0.333333333,0.352941176,4.78,98.91212748027274,step_stool/step_stool_09s.jpg,furniture,12,furniture,milp
throne,high,throne_08s.jpg,images/throne_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/throne/throne_08s.jpg,0.948717949,0.230769231,0.736842105,4.64,98.57120968359764,throne/throne_08s.jpg,furniture,12,furniture,milp
abacus,high,abacus_12s.jpg,images/abacus_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/abacus/abacus_12s.jpg,0.926829268,0.6,0.777777778,4.52,97.4143874971271,abacus/abacus_12s.jpg,home decor,13,home decor,milp
coaster,high,coaster_13s.jpg,images/coaster_13s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/coaster/coaster_13s.jpg,0.923076923,0.875,0.944444444,4.68,95.87451160652724,coaster/coaster_13s.jpg,home decor,13,home decor,milp
cornucopia,high,cornucopia_11s.jpg,images/cornucopia_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/cornucopia/cornucopia_11s.jpg,0.925,0.615384615,0.705882353,4.11,96.62338159810005,cornucopia/cornucopia_11s.jpg,home decor,13,home decor,milp
doorknocker,high,doorknocker_24s.jpg,images/doorknocker_24s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/doorknocker/doorknocker_24s.jpg,0.95,0.5625,0.75,4.7,98.91212748027274,doorknocker/doorknocker_24s.jpg,home decor,13,home decor,milp
stained_glass,high,stained_glass_11s.jpg,images/stained_glass_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/stained_glass/stained_glass_11s.jpg,0.925,0.230769231,1.0,5.0,96.62338159810005,stained_glass/stained_glass_11s.jpg,home decor,13,home decor,milp
tapestry,high,tapestry_04s.jpg,images/tapestry_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/tapestry/tapestry_04s.jpg,0.923076923,0.263157895,0.55,4.52,95.87451160652724,tapestry/tapestry_04s.jpg,home decor,13,home decor,milp
dishwasher,high,dishwasher_06s.jpg,images/dishwasher_06s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/dishwasher/dishwasher_06s.jpg,0.880952381,0.8125,0.8,4.86,88.59457595954953,dishwasher/dishwasher_06s.jpg,kitchen appliance,15,kitchen appliance,milp
microwave,high,microwave_08s.jpg,images/microwave_08s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/microwave/microwave_08s.jpg,0.902439024,0.733333333,1.0,4.34,93.51107025204934,microwave/microwave_08s.jpg,kitchen appliance,15,kitchen appliance,milp
mixer,high,mixer_07s.jpg,images/mixer_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/mixer/mixer_07s.jpg,0.95,0.3125,0.7,4.33,98.91212748027274,mixer/mixer_07s.jpg,kitchen appliance,15,kitchen appliance,milp
refrigerator,high,refrigerator_07s.jpg,images/refrigerator_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/refrigerator/refrigerator_07s.jpg,0.928571429,0.928571429,0.789473684,5.0,97.91810311805716,refrigerator/refrigerator_07s.jpg,kitchen appliance,15,kitchen appliance,milp
stove2,high,stove2_12s.jpg,images/stove2_12s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/stove2/stove2_12s.jpg,0.9,0.181818182,0.055555556,4.96,92.13399218570444,stove2/stove2_12s.jpg,kitchen appliance,15,kitchen appliance,milp
waffle_iron,high,waffle_iron_11s.jpg,images/waffle_iron_11s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/waffle_iron/waffle_iron_11s.jpg,0.947368421,0.545454545,0.578947368,5.0,98.37202175745038,waffle_iron/waffle_iron_11s.jpg,kitchen appliance,15,kitchen appliance,milp
grater,high,grater_02s.jpg,images/grater_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/grater/grater_02s.jpg,0.95,0.5,0.882352941,4.52,98.91212748027274,grater/grater_02s.jpg,kitchen tool,16,kitchen tool,milp
juicer1,high,juicer1_10s.jpg,images/juicer1_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/juicer1/juicer1_10s.jpg,0.975,0.545454545,0.7,4.48,99.75676089787788,juicer1/juicer1_10s.jpg,kitchen tool,16,kitchen tool,milp
peeler,high,peeler_10s.jpg,images/peeler_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/peeler/peeler_10s.jpg,0.928571429,0.888888889,0.875,4.48,97.91810311805716,peeler/peeler_10s.jpg,kitchen tool,16,kitchen tool,milp
scoop,high,scoop_07s.jpg,images/scoop_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/scoop/scoop_07s.jpg,0.95,0.5,0.95,4.15,98.91212748027274,scoop/scoop_07s.jpg,kitchen tool,16,kitchen tool,milp
tongs,high,tongs_03s.jpg,images/tongs_03s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/tongs/tongs_03s.jpg,0.947368421,0.8,0.875,5.0,98.37202175745038,tongs/tongs_03s.jpg,kitchen tool,16,kitchen tool,milp
whisk,high,whisk_07s.jpg,images/whisk_07s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/whisk/whisk_07s.jpg,0.95,0.4,0.823529412,4.33,98.91212748027274,whisk/whisk_07s.jpg,kitchen tool,16,kitchen tool,milp
brace,high,brace_02s.jpg,images/brace_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/brace/brace_02s.jpg,0.951219512,0.363636364,0.588235294,5.0,99.25304527694783,brace/brace_02s.jpg,medical equipment,17,medical equipment,milp
eye_patch,high,eye_patch_09s.jpg,images/eye_patch_09s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/eye_patch/eye_patch_09s.jpg,0.951219512,0.882352941,0.888888889,4.72,99.25304527694783,eye_patch/eye_patch_09s.jpg,medical equipment,17,medical equipment,milp
inhaler,high,inhaler_04s.jpg,images/inhaler_04s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/inhaler/inhaler_04s.jpg,0.95,0.933333333,0.944444444,4.71,98.91212748027274,inhaler/inhaler_04s.jpg,medical equipment,17,medical equipment,milp
plaster_cast,high,plaster_cast_02s.jpg,images/plaster_cast_02s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/plaster_cast/plaster_cast_02s.jpg,1.0,0.285714286,0.0,4.85,99.98084731479354,plaster_cast/plaster_cast_02s.jpg,medical equipment,17,medical equipment,milp
swab,high,swab_10s.jpg,images/swab_10s.jpg,/Users/chrisiyer/_Current/lab/code/vision-memory/memory_datasets/THINGS/object_images/swab/swab_10s.jpg,0.947368421,0.583333333,0.266666667,4.34,98.37202175745038,swab/swab_10s.jpg,medical equipment,17,medical equipment,milp
